,fuzzer,coverage,time,rank,micro_benchmark
7406,afl,58,660,3,vorbis-2017-12-11-IDX5
7407,libfuzzer,3,60,4,vorbis-2017-12-11-IDX5
7408,eclipser,2,60,5,vorbis-2017-12-11-IDX5
7409,entropic,1,60,6,vorbis-2017-12-11-IDX5
7410,eclipser,10,120,1,mbedtls_fuzz_dtlsclient-IDX14
7411,afl,10,120,1,mbedtls_fuzz_dtlsclient-IDX14
7412,entropic,10,180,2,mbedtls_fuzz_dtlsclient-IDX14
7413,libfuzzer,10,180,2,mbedtls_fuzz_dtlsclient-IDX14
7414,aflplusplus,10,360,3,mbedtls_fuzz_dtlsclient-IDX14
7415,honggfuzz,9,60,4,mbedtls_fuzz_dtlsclient-IDX14
7416,aflplusplus,186,660,1,freetype2-2017-IDX81
7417,honggfuzz,179,120,2,freetype2-2017-IDX81
7418,eclipser,178,540,3,freetype2-2017-IDX81
7419,afl,147,180,4,freetype2-2017-IDX81
7420,entropic,146,60,5,freetype2-2017-IDX81
7421,libfuzzer,143,240,6,freetype2-2017-IDX81
7422,honggfuzz,199,900,1,curl_curl_fuzzer_http-IDX75
7423,afl,196,900,2,curl_curl_fuzzer_http-IDX75
7424,libfuzzer,181,120,3,curl_curl_fuzzer_http-IDX75
7425,entropic,181,120,3,curl_curl_fuzzer_http-IDX75
7426,eclipser,181,480,4,curl_curl_fuzzer_http-IDX75
7427,aflplusplus,178,120,5,curl_curl_fuzzer_http-IDX75
7428,honggfuzz,295,780,1,libpcap_fuzz_both-IDX64
7429,aflplusplus,268,660,2,libpcap_fuzz_both-IDX64
7430,entropic,86,780,3,libpcap_fuzz_both-IDX64
7431,afl,82,600,4,libpcap_fuzz_both-IDX64
7432,libfuzzer,60,300,5,libpcap_fuzz_both-IDX64
7433,eclipser,60,780,6,libpcap_fuzz_both-IDX64
7434,afl,97,60,1,re2-2014-12-09-IDX56
7435,aflplusplus,97,60,1,re2-2014-12-09-IDX56
7436,eclipser,97,60,1,re2-2014-12-09-IDX56
7437,honggfuzz,97,60,1,re2-2014-12-09-IDX56
7438,libfuzzer,97,60,1,re2-2014-12-09-IDX56
7439,entropic,97,60,1,re2-2014-12-09-IDX56
7440,aflplusplus,54,60,1,libpng-1.2.56-IDX65
7441,eclipser,54,60,1,libpng-1.2.56-IDX65
7442,entropic,54,60,1,libpng-1.2.56-IDX65
7443,afl,54,60,1,libpng-1.2.56-IDX65
7444,honggfuzz,54,480,2,libpng-1.2.56-IDX65
7445,libfuzzer,19,60,3,libpng-1.2.56-IDX65
7446,aflplusplus,222,600,1,harfbuzz-1.3.2-IDX39
7447,eclipser,220,540,2,harfbuzz-1.3.2-IDX39
7448,afl,220,720,3,harfbuzz-1.3.2-IDX39
7449,honggfuzz,206,840,4,harfbuzz-1.3.2-IDX39
7450,entropic,204,900,5,harfbuzz-1.3.2-IDX39
7451,libfuzzer,141,900,6,harfbuzz-1.3.2-IDX39
7452,entropic,111,60,1,libpng-1.2.56-IDX29
7453,aflplusplus,111,60,1,libpng-1.2.56-IDX29
7454,afl,111,120,2,libpng-1.2.56-IDX29
7455,eclipser,111,360,3,libpng-1.2.56-IDX29
7456,honggfuzz,111,540,4,libpng-1.2.56-IDX29
7457,libfuzzer,111,840,5,libpng-1.2.56-IDX29
7458,aflplusplus,258,60,1,freetype2-2017-IDX94
7459,libfuzzer,258,120,2,freetype2-2017-IDX94
7460,eclipser,258,120,2,freetype2-2017-IDX94
7461,afl,258,300,3,freetype2-2017-IDX94
7462,honggfuzz,256,480,4,freetype2-2017-IDX94
7463,entropic,256,660,5,freetype2-2017-IDX94
7464,aflplusplus,399,480,1,freetype2-2017-IDX97
7465,entropic,324,480,2,freetype2-2017-IDX97
7466,eclipser,319,60,3,freetype2-2017-IDX97
7467,libfuzzer,319,780,4,freetype2-2017-IDX97
7468,honggfuzz,318,480,5,freetype2-2017-IDX97
7469,afl,240,720,6,freetype2-2017-IDX97
7470,eclipser,13,60,1,vorbis-2017-12-11-IDX87
7471,entropic,13,60,1,vorbis-2017-12-11-IDX87
7472,aflplusplus,13,60,1,vorbis-2017-12-11-IDX87
7473,honggfuzz,13,60,1,vorbis-2017-12-11-IDX87
7474,libfuzzer,13,60,1,vorbis-2017-12-11-IDX87
7475,afl,13,60,1,vorbis-2017-12-11-IDX87
7476,aflplusplus,323,840,1,libxslt_xpath-IDX3
7477,libfuzzer,318,720,2,libxslt_xpath-IDX3
7478,entropic,301,900,3,libxslt_xpath-IDX3
7479,afl,295,60,4,libxslt_xpath-IDX3
7480,eclipser,295,60,4,libxslt_xpath-IDX3
7481,honggfuzz,295,420,5,libxslt_xpath-IDX3
7482,honggfuzz,42,540,1,curl_curl_fuzzer_http-IDX85
7483,afl,41,240,2,curl_curl_fuzzer_http-IDX85
7484,entropic,38,360,3,curl_curl_fuzzer_http-IDX85
7485,aflplusplus,38,720,4,curl_curl_fuzzer_http-IDX85
7486,eclipser,37,420,5,curl_curl_fuzzer_http-IDX85
7487,libfuzzer,36,300,6,curl_curl_fuzzer_http-IDX85
7488,entropic,35,240,1,bloaty_fuzz_target-IDX72
7489,honggfuzz,33,60,2,bloaty_fuzz_target-IDX72
7490,libfuzzer,33,420,3,bloaty_fuzz_target-IDX72
7491,afl,32,300,4,bloaty_fuzz_target-IDX72
7492,eclipser,32,780,5,bloaty_fuzz_target-IDX72
7493,aflplusplus,29,180,6,bloaty_fuzz_target-IDX72
7494,eclipser,334,840,1,harfbuzz-1.3.2-IDX26
7495,afl,303,480,2,harfbuzz-1.3.2-IDX26
7496,aflplusplus,287,180,3,harfbuzz-1.3.2-IDX26
7497,entropic,271,720,4,harfbuzz-1.3.2-IDX26
7498,honggfuzz,262,900,5,harfbuzz-1.3.2-IDX26
7499,libfuzzer,258,900,6,harfbuzz-1.3.2-IDX26
7500,aflplusplus,158,780,1,libxslt_xpath-IDX79
7501,honggfuzz,155,480,2,libxslt_xpath-IDX79
7502,entropic,143,480,3,libxslt_xpath-IDX79
7503,libfuzzer,134,660,4,libxslt_xpath-IDX79
7504,eclipser,132,840,5,libxslt_xpath-IDX79
7505,afl,124,180,6,libxslt_xpath-IDX79
7506,honggfuzz,106,60,1,jsoncpp_jsoncpp_fuzzer-IDX91
7507,libfuzzer,106,60,1,jsoncpp_jsoncpp_fuzzer-IDX91
7508,entropic,106,60,1,jsoncpp_jsoncpp_fuzzer-IDX91
7509,afl,106,60,1,jsoncpp_jsoncpp_fuzzer-IDX91
7510,aflplusplus,106,120,2,jsoncpp_jsoncpp_fuzzer-IDX91
7511,eclipser,106,120,2,jsoncpp_jsoncpp_fuzzer-IDX91
7512,aflplusplus,19,60,1,vorbis-2017-12-11-IDX83
7513,afl,19,60,1,vorbis-2017-12-11-IDX83
7514,entropic,19,60,1,vorbis-2017-12-11-IDX83
7515,eclipser,19,60,1,vorbis-2017-12-11-IDX83
7516,honggfuzz,19,60,1,vorbis-2017-12-11-IDX83
7517,libfuzzer,19,60,1,vorbis-2017-12-11-IDX83
7518,libfuzzer,2795,720,1,sqlite3_ossfuzz-IDX7
7519,honggfuzz,2697,900,2,sqlite3_ossfuzz-IDX7
7520,aflplusplus,2696,660,3,sqlite3_ossfuzz-IDX7
7521,entropic,2622,840,4,sqlite3_ossfuzz-IDX7
7522,afl,2618,900,5,sqlite3_ossfuzz-IDX7
7523,eclipser,2603,900,6,sqlite3_ossfuzz-IDX7
7524,honggfuzz,274,840,1,libxml2-v2.9.2-IDX8
7525,eclipser,271,900,2,libxml2-v2.9.2-IDX8
7526,afl,267,300,3,libxml2-v2.9.2-IDX8
7527,aflplusplus,242,360,4,libxml2-v2.9.2-IDX8
7528,entropic,240,780,5,libxml2-v2.9.2-IDX8
7529,libfuzzer,186,60,6,libxml2-v2.9.2-IDX8
7530,honggfuzz,879,540,1,freetype2-2017-IDX20
7531,afl,292,540,2,freetype2-2017-IDX20
7532,libfuzzer,272,780,3,freetype2-2017-IDX20
7533,aflplusplus,267,840,4,freetype2-2017-IDX20
7534,entropic,254,540,5,freetype2-2017-IDX20
7535,eclipser,237,900,6,freetype2-2017-IDX20
7536,entropic,83,60,1,libxslt_xpath-IDX45
7537,aflplusplus,83,60,1,libxslt_xpath-IDX45
7538,eclipser,83,60,1,libxslt_xpath-IDX45
7539,afl,83,60,1,libxslt_xpath-IDX45
7540,libfuzzer,83,120,2,libxslt_xpath-IDX45
7541,honggfuzz,83,120,2,libxslt_xpath-IDX45
7542,honggfuzz,124,900,1,curl_curl_fuzzer_http-IDX28
7543,aflplusplus,113,180,2,curl_curl_fuzzer_http-IDX28
7544,libfuzzer,113,660,3,curl_curl_fuzzer_http-IDX28
7545,entropic,113,780,4,curl_curl_fuzzer_http-IDX28
7546,afl,108,120,5,curl_curl_fuzzer_http-IDX28
7547,eclipser,99,120,6,curl_curl_fuzzer_http-IDX28
7548,entropic,159,360,1,openssl_x509-IDX74
7549,libfuzzer,158,240,2,openssl_x509-IDX74
7550,aflplusplus,157,900,3,openssl_x509-IDX74
7551,afl,153,900,4,openssl_x509-IDX74
7552,honggfuzz,150,120,5,openssl_x509-IDX74
7553,eclipser,149,480,6,openssl_x509-IDX74
7554,entropic,299,900,1,curl_curl_fuzzer_http-IDX80
7555,honggfuzz,298,60,2,curl_curl_fuzzer_http-IDX80
7556,aflplusplus,298,60,2,curl_curl_fuzzer_http-IDX80
7557,afl,298,240,3,curl_curl_fuzzer_http-IDX80
7558,eclipser,298,300,4,curl_curl_fuzzer_http-IDX80
7559,libfuzzer,293,660,5,curl_curl_fuzzer_http-IDX80
7560,aflplusplus,34,180,1,openssl_x509-IDX48
7561,entropic,34,780,2,openssl_x509-IDX48
7562,afl,32,120,3,openssl_x509-IDX48
7563,libfuzzer,32,360,4,openssl_x509-IDX48
7564,eclipser,32,840,5,openssl_x509-IDX48
7565,honggfuzz,29,60,6,openssl_x509-IDX48
7566,libfuzzer,71,660,1,libjpeg-turbo-07-2017-IDX50
7567,entropic,71,900,2,libjpeg-turbo-07-2017-IDX50
7568,eclipser,60,300,3,libjpeg-turbo-07-2017-IDX50
7569,afl,60,360,4,libjpeg-turbo-07-2017-IDX50
7570,honggfuzz,60,360,4,libjpeg-turbo-07-2017-IDX50
7571,aflplusplus,55,240,5,libjpeg-turbo-07-2017-IDX50
7572,libfuzzer,21,60,1,vorbis-2017-12-11-IDX56
7573,afl,21,60,1,vorbis-2017-12-11-IDX56
7574,honggfuzz,21,60,1,vorbis-2017-12-11-IDX56
7575,eclipser,21,60,1,vorbis-2017-12-11-IDX56
7576,aflplusplus,21,60,1,vorbis-2017-12-11-IDX56
7577,entropic,21,60,1,vorbis-2017-12-11-IDX56
7578,afl,8,60,1,libpng-1.2.56-IDX95
7579,honggfuzz,8,60,1,libpng-1.2.56-IDX95
7580,eclipser,8,60,1,libpng-1.2.56-IDX95
7581,aflplusplus,8,60,1,libpng-1.2.56-IDX95
7582,libfuzzer,8,120,2,libpng-1.2.56-IDX95
7583,entropic,0,900,3,libpng-1.2.56-IDX95
7584,honggfuzz,468,60,1,re2-2014-12-09-IDX18
7585,eclipser,468,60,1,re2-2014-12-09-IDX18
7586,afl,468,60,1,re2-2014-12-09-IDX18
7587,entropic,468,60,1,re2-2014-12-09-IDX18
7588,aflplusplus,468,60,1,re2-2014-12-09-IDX18
7589,libfuzzer,468,60,1,re2-2014-12-09-IDX18
7590,libfuzzer,115,60,1,jsoncpp_jsoncpp_fuzzer-IDX87
7591,honggfuzz,115,60,1,jsoncpp_jsoncpp_fuzzer-IDX87
7592,eclipser,115,60,1,jsoncpp_jsoncpp_fuzzer-IDX87
7593,afl,115,60,1,jsoncpp_jsoncpp_fuzzer-IDX87
7594,aflplusplus,115,60,1,jsoncpp_jsoncpp_fuzzer-IDX87
7595,entropic,115,120,2,jsoncpp_jsoncpp_fuzzer-IDX87
7596,aflplusplus,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7597,afl,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7598,eclipser,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7599,honggfuzz,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7600,entropic,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7601,libfuzzer,4,60,1,jsoncpp_jsoncpp_fuzzer-IDX16
7602,eclipser,11,60,1,mbedtls_fuzz_dtlsclient-IDX72
7603,honggfuzz,11,60,1,mbedtls_fuzz_dtlsclient-IDX72
7604,afl,11,60,1,mbedtls_fuzz_dtlsclient-IDX72
7605,aflplusplus,11,60,1,mbedtls_fuzz_dtlsclient-IDX72
7606,libfuzzer,11,120,2,mbedtls_fuzz_dtlsclient-IDX72
7607,entropic,11,180,3,mbedtls_fuzz_dtlsclient-IDX72
7608,honggfuzz,114,60,1,libxml2-v2.9.2-IDX70
7609,entropic,114,60,1,libxml2-v2.9.2-IDX70
7610,afl,114,60,1,libxml2-v2.9.2-IDX70
7611,eclipser,114,60,1,libxml2-v2.9.2-IDX70
7612,aflplusplus,114,240,2,libxml2-v2.9.2-IDX70
7613,libfuzzer,114,300,3,libxml2-v2.9.2-IDX70
7614,eclipser,60,60,1,sqlite3_ossfuzz-IDX44
7615,libfuzzer,60,60,1,sqlite3_ossfuzz-IDX44
7616,honggfuzz,60,60,1,sqlite3_ossfuzz-IDX44
7617,afl,60,60,1,sqlite3_ossfuzz-IDX44
7618,aflplusplus,60,60,1,sqlite3_ossfuzz-IDX44
7619,entropic,60,60,1,sqlite3_ossfuzz-IDX44
7620,eclipser,133,480,1,bloaty_fuzz_target-IDX93
7621,libfuzzer,131,540,2,bloaty_fuzz_target-IDX93
7622,honggfuzz,129,720,3,bloaty_fuzz_target-IDX93
7623,entropic,126,720,4,bloaty_fuzz_target-IDX93
7624,aflplusplus,114,60,5,bloaty_fuzz_target-IDX93
7625,afl,94,900,6,bloaty_fuzz_target-IDX93
7626,entropic,376,840,1,libpcap_fuzz_both-IDX41
7627,aflplusplus,372,720,2,libpcap_fuzz_both-IDX41
7628,eclipser,179,360,3,libpcap_fuzz_both-IDX41
7629,afl,177,540,4,libpcap_fuzz_both-IDX41
7630,libfuzzer,175,900,5,libpcap_fuzz_both-IDX41
7631,honggfuzz,159,660,6,libpcap_fuzz_both-IDX41
7632,aflplusplus,392,600,1,libpcap_fuzz_both-IDX66
7633,afl,167,120,2,libpcap_fuzz_both-IDX66
7634,entropic,167,180,3,libpcap_fuzz_both-IDX66
7635,eclipser,167,420,4,libpcap_fuzz_both-IDX66
7636,libfuzzer,167,480,5,libpcap_fuzz_both-IDX66
7637,honggfuzz,166,300,6,libpcap_fuzz_both-IDX66
7638,libfuzzer,25,60,1,vorbis-2017-12-11-IDX49
7639,aflplusplus,25,180,2,vorbis-2017-12-11-IDX49
7640,afl,25,660,3,vorbis-2017-12-11-IDX49
7641,eclipser,23,60,4,vorbis-2017-12-11-IDX49
7642,entropic,23,120,5,vorbis-2017-12-11-IDX49
7643,honggfuzz,18,60,6,vorbis-2017-12-11-IDX49
7644,eclipser,494,600,1,sqlite3_ossfuzz-IDX4
7645,entropic,494,840,2,sqlite3_ossfuzz-IDX4
7646,libfuzzer,492,600,3,sqlite3_ossfuzz-IDX4
7647,afl,489,660,4,sqlite3_ossfuzz-IDX4
7648,honggfuzz,488,420,5,sqlite3_ossfuzz-IDX4
7649,aflplusplus,477,900,6,sqlite3_ossfuzz-IDX4
7650,libfuzzer,1,60,1,systemd_fuzz-link-parser-IDX70
7651,eclipser,1,60,1,systemd_fuzz-link-parser-IDX70
7652,entropic,1,60,1,systemd_fuzz-link-parser-IDX70
7653,aflplusplus,1,60,1,systemd_fuzz-link-parser-IDX70
7654,afl,1,60,1,systemd_fuzz-link-parser-IDX70
7655,honggfuzz,1,60,1,systemd_fuzz-link-parser-IDX70
7656,eclipser,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7657,entropic,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7658,honggfuzz,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7659,aflplusplus,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7660,libfuzzer,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7661,afl,17,60,1,jsoncpp_jsoncpp_fuzzer-IDX24
7662,afl,470,120,1,lcms-2017-03-21-IDX13
7663,eclipser,470,300,2,lcms-2017-03-21-IDX13
7664,aflplusplus,470,360,3,lcms-2017-03-21-IDX13
7665,honggfuzz,470,480,4,lcms-2017-03-21-IDX13
7666,entropic,467,540,5,lcms-2017-03-21-IDX13
7667,libfuzzer,467,600,6,lcms-2017-03-21-IDX13
7668,libfuzzer,40,60,1,systemd_fuzz-link-parser-IDX20
7669,honggfuzz,40,60,1,systemd_fuzz-link-parser-IDX20
7670,entropic,40,120,2,systemd_fuzz-link-parser-IDX20
7671,afl,40,300,3,systemd_fuzz-link-parser-IDX20
7672,eclipser,40,660,4,systemd_fuzz-link-parser-IDX20
7673,aflplusplus,39,900,5,systemd_fuzz-link-parser-IDX20
7674,aflplusplus,153,840,1,curl_curl_fuzzer_http-IDX19
7675,afl,147,900,2,curl_curl_fuzzer_http-IDX19
7676,honggfuzz,145,780,3,curl_curl_fuzzer_http-IDX19
7677,libfuzzer,133,300,4,curl_curl_fuzzer_http-IDX19
7678,eclipser,133,600,5,curl_curl_fuzzer_http-IDX19
7679,entropic,120,480,6,curl_curl_fuzzer_http-IDX19
7680,entropic,507,900,1,lcms-2017-03-21-IDX97
7681,eclipser,498,660,2,lcms-2017-03-21-IDX97
7682,honggfuzz,488,60,3,lcms-2017-03-21-IDX97
7683,afl,488,660,4,lcms-2017-03-21-IDX97
7684,aflplusplus,487,180,5,lcms-2017-03-21-IDX97
7685,libfuzzer,22,600,6,lcms-2017-03-21-IDX97
7686,libfuzzer,86,300,1,openthread-2019-12-23-IDX32
7687,entropic,78,420,2,openthread-2019-12-23-IDX32
7688,aflplusplus,76,60,3,openthread-2019-12-23-IDX32
7689,eclipser,76,360,4,openthread-2019-12-23-IDX32
7690,afl,76,420,5,openthread-2019-12-23-IDX32
7691,honggfuzz,59,780,6,openthread-2019-12-23-IDX32
7692,honggfuzz,572,540,1,php_php-fuzz-parser-IDX8
7693,entropic,514,900,2,php_php-fuzz-parser-IDX8
7694,libfuzzer,269,780,3,php_php-fuzz-parser-IDX8
7695,afl,269,900,4,php_php-fuzz-parser-IDX8
7696,aflplusplus,269,900,4,php_php-fuzz-parser-IDX8
7697,eclipser,268,780,5,php_php-fuzz-parser-IDX8
7698,honggfuzz,14,780,1,systemd_fuzz-link-parser-IDX19
7699,libfuzzer,10,120,2,systemd_fuzz-link-parser-IDX19
7700,entropic,10,900,3,systemd_fuzz-link-parser-IDX19
7701,eclipser,0,900,4,systemd_fuzz-link-parser-IDX19
7702,afl,0,900,4,systemd_fuzz-link-parser-IDX19
7703,aflplusplus,0,900,4,systemd_fuzz-link-parser-IDX19
7704,aflplusplus,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7705,entropic,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7706,eclipser,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7707,honggfuzz,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7708,afl,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7709,libfuzzer,56,60,1,mbedtls_fuzz_dtlsclient-IDX74
7710,entropic,15,60,1,vorbis-2017-12-11-IDX24
7711,libfuzzer,15,60,1,vorbis-2017-12-11-IDX24
7712,honggfuzz,15,60,1,vorbis-2017-12-11-IDX24
7713,aflplusplus,15,60,1,vorbis-2017-12-11-IDX24
7714,afl,15,60,1,vorbis-2017-12-11-IDX24
7715,eclipser,15,60,1,vorbis-2017-12-11-IDX24
7716,honggfuzz,89,720,1,libjpeg-turbo-07-2017-IDX45
7717,aflplusplus,65,60,2,libjpeg-turbo-07-2017-IDX45
7718,eclipser,46,60,3,libjpeg-turbo-07-2017-IDX45
7719,afl,46,480,4,libjpeg-turbo-07-2017-IDX45
7720,libfuzzer,46,660,5,libjpeg-turbo-07-2017-IDX45
7721,entropic,43,600,6,libjpeg-turbo-07-2017-IDX45
7722,honggfuzz,145,240,1,freetype2-2017-IDX65
7723,eclipser,41,120,2,freetype2-2017-IDX65
7724,libfuzzer,40,480,3,freetype2-2017-IDX65
7725,entropic,39,420,4,freetype2-2017-IDX65
7726,aflplusplus,39,480,5,freetype2-2017-IDX65
7727,afl,38,60,6,freetype2-2017-IDX65
7728,aflplusplus,1,60,1,systemd_fuzz-link-parser-IDX5
7729,honggfuzz,1,60,1,systemd_fuzz-link-parser-IDX5
7730,libfuzzer,1,60,1,systemd_fuzz-link-parser-IDX5
7731,entropic,1,60,1,systemd_fuzz-link-parser-IDX5
7732,eclipser,1,60,1,systemd_fuzz-link-parser-IDX5
7733,afl,0,120,2,systemd_fuzz-link-parser-IDX5
7734,eclipser,280,180,1,openssl_x509-IDX70
7735,aflplusplus,280,900,2,openssl_x509-IDX70
7736,libfuzzer,225,360,3,openssl_x509-IDX70
7737,entropic,224,840,4,openssl_x509-IDX70
7738,honggfuzz,170,240,5,openssl_x509-IDX70
7739,afl,169,660,6,openssl_x509-IDX70
7740,honggfuzz,80,180,1,proj4-2017-08-14-IDX11
7741,entropic,80,300,2,proj4-2017-08-14-IDX11
7742,libfuzzer,80,480,3,proj4-2017-08-14-IDX11
7743,aflplusplus,80,900,4,proj4-2017-08-14-IDX11
7744,afl,59,60,5,proj4-2017-08-14-IDX11
7745,eclipser,59,60,5,proj4-2017-08-14-IDX11
7746,aflplusplus,227,300,1,libpng-1.2.56-IDX64
7747,honggfuzz,179,180,2,libpng-1.2.56-IDX64
7748,libfuzzer,168,60,3,libpng-1.2.56-IDX64
7749,entropic,168,60,3,libpng-1.2.56-IDX64
7750,afl,168,120,4,libpng-1.2.56-IDX64
7751,eclipser,168,480,5,libpng-1.2.56-IDX64
7752,aflplusplus,22,720,1,libpcap_fuzz_both-IDX27
7753,libfuzzer,21,60,2,libpcap_fuzz_both-IDX27
7754,entropic,21,120,3,libpcap_fuzz_both-IDX27
7755,honggfuzz,21,180,4,libpcap_fuzz_both-IDX27
7756,afl,21,240,5,libpcap_fuzz_both-IDX27
7757,eclipser,21,240,5,libpcap_fuzz_both-IDX27
7758,aflplusplus,199,120,1,libjpeg-turbo-07-2017-IDX61
7759,entropic,199,720,2,libjpeg-turbo-07-2017-IDX61
7760,libfuzzer,197,840,3,libjpeg-turbo-07-2017-IDX61
7761,eclipser,196,60,4,libjpeg-turbo-07-2017-IDX61
7762,afl,196,120,5,libjpeg-turbo-07-2017-IDX61
7763,honggfuzz,166,840,6,libjpeg-turbo-07-2017-IDX61
7764,libfuzzer,44,540,1,proj4-2017-08-14-IDX14
7765,honggfuzz,43,420,2,proj4-2017-08-14-IDX14
7766,entropic,43,480,3,proj4-2017-08-14-IDX14
7767,afl,35,120,4,proj4-2017-08-14-IDX14
7768,eclipser,35,180,5,proj4-2017-08-14-IDX14
7769,aflplusplus,26,60,6,proj4-2017-08-14-IDX14
7770,libfuzzer,39,60,1,mbedtls_fuzz_dtlsclient-IDX5
7771,entropic,39,60,1,mbedtls_fuzz_dtlsclient-IDX5
7772,eclipser,39,60,1,mbedtls_fuzz_dtlsclient-IDX5
7773,afl,39,60,1,mbedtls_fuzz_dtlsclient-IDX5
7774,honggfuzz,39,60,1,mbedtls_fuzz_dtlsclient-IDX5
7775,aflplusplus,39,180,2,mbedtls_fuzz_dtlsclient-IDX5
7776,entropic,4,60,1,systemd_fuzz-link-parser-IDX33
7777,libfuzzer,4,60,1,systemd_fuzz-link-parser-IDX33
7778,afl,4,60,1,systemd_fuzz-link-parser-IDX33
7779,eclipser,4,60,1,systemd_fuzz-link-parser-IDX33
7780,honggfuzz,4,60,1,systemd_fuzz-link-parser-IDX33
7781,aflplusplus,4,60,1,systemd_fuzz-link-parser-IDX33
7782,afl,147,840,1,freetype2-2017-IDX73
7783,aflplusplus,145,600,2,freetype2-2017-IDX73
7784,honggfuzz,118,900,3,freetype2-2017-IDX73
7785,eclipser,106,480,4,freetype2-2017-IDX73
7786,libfuzzer,97,180,5,freetype2-2017-IDX73
7787,entropic,97,660,6,freetype2-2017-IDX73
7788,honggfuzz,471,840,1,libxml2-v2.9.2-IDX93
7789,aflplusplus,447,180,2,libxml2-v2.9.2-IDX93
7790,afl,447,240,3,libxml2-v2.9.2-IDX93
7791,eclipser,447,480,4,libxml2-v2.9.2-IDX93
7792,libfuzzer,441,180,5,libxml2-v2.9.2-IDX93
7793,entropic,441,480,6,libxml2-v2.9.2-IDX93
7794,aflplusplus,67,360,1,openssl_x509-IDX96
7795,honggfuzz,67,780,2,openssl_x509-IDX96
7796,afl,60,420,3,openssl_x509-IDX96
7797,libfuzzer,58,720,4,openssl_x509-IDX96
7798,eclipser,57,300,5,openssl_x509-IDX96
7799,entropic,56,660,6,openssl_x509-IDX96
7800,honggfuzz,30,600,1,openssl_x509-IDX4
7801,eclipser,30,780,2,openssl_x509-IDX4
7802,afl,30,840,3,openssl_x509-IDX4
7803,libfuzzer,29,120,4,openssl_x509-IDX4
7804,entropic,27,120,5,openssl_x509-IDX4
7805,aflplusplus,27,660,6,openssl_x509-IDX4
7806,afl,175,60,1,libxslt_xpath-IDX92
7807,aflplusplus,175,60,1,libxslt_xpath-IDX92
7808,libfuzzer,175,60,1,libxslt_xpath-IDX92
7809,eclipser,175,60,1,libxslt_xpath-IDX92
7810,entropic,175,60,1,libxslt_xpath-IDX92
7811,honggfuzz,175,120,2,libxslt_xpath-IDX92
7812,honggfuzz,75,60,1,curl_curl_fuzzer_http-IDX93
7813,afl,63,60,2,curl_curl_fuzzer_http-IDX93
7814,aflplusplus,63,60,2,curl_curl_fuzzer_http-IDX93
7815,libfuzzer,63,60,2,curl_curl_fuzzer_http-IDX93
7816,entropic,63,60,2,curl_curl_fuzzer_http-IDX93
7817,eclipser,63,120,3,curl_curl_fuzzer_http-IDX93
7818,aflplusplus,372,780,1,curl_curl_fuzzer_http-IDX77
7819,entropic,344,540,2,curl_curl_fuzzer_http-IDX77
7820,honggfuzz,307,840,3,curl_curl_fuzzer_http-IDX77
7821,afl,293,240,4,curl_curl_fuzzer_http-IDX77
7822,eclipser,293,420,5,curl_curl_fuzzer_http-IDX77
7823,libfuzzer,293,900,6,curl_curl_fuzzer_http-IDX77
7824,honggfuzz,93,120,1,lcms-2017-03-21-IDX55
7825,entropic,93,840,2,lcms-2017-03-21-IDX55
7826,afl,89,780,3,lcms-2017-03-21-IDX55
7827,libfuzzer,88,360,4,lcms-2017-03-21-IDX55
7828,eclipser,51,780,5,lcms-2017-03-21-IDX55
7829,aflplusplus,45,420,6,lcms-2017-03-21-IDX55
7830,entropic,109,360,1,openthread-2019-12-23-IDX49
7831,libfuzzer,109,600,2,openthread-2019-12-23-IDX49
7832,aflplusplus,109,600,2,openthread-2019-12-23-IDX49
7833,eclipser,107,240,3,openthread-2019-12-23-IDX49
7834,afl,98,540,4,openthread-2019-12-23-IDX49
7835,honggfuzz,89,120,5,openthread-2019-12-23-IDX49
7836,aflplusplus,279,780,1,curl_curl_fuzzer_http-IDX41
7837,eclipser,272,900,2,curl_curl_fuzzer_http-IDX41
7838,libfuzzer,262,840,3,curl_curl_fuzzer_http-IDX41
7839,afl,260,840,4,curl_curl_fuzzer_http-IDX41
7840,honggfuzz,245,840,5,curl_curl_fuzzer_http-IDX41
7841,entropic,244,480,6,curl_curl_fuzzer_http-IDX41
7842,eclipser,22,60,1,jsoncpp_jsoncpp_fuzzer-IDX76
7843,aflplusplus,22,60,1,jsoncpp_jsoncpp_fuzzer-IDX76
7844,entropic,22,60,1,jsoncpp_jsoncpp_fuzzer-IDX76
